,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
88,DIADetroit,"This annual exhibition showcases hundreds of imaginative works created by DPSCD students and selected by a jury of DPSCD art educators and DIA staff. The artworks include ceramics, painting, drawing, fiber, sculpture, photography, digital art, jewelry, mixed-media and video.",2020-05-21 20:20:06,0,4,176015
89,DIADetroit,The 83rd Annual Detroit Public Schools Community District (DPSCD) Student Art Exhibition is now live! Visit the link in our bio to watch the full exhibition. #AtHomeDIA https://t.co/EAWBIwTTIx,2020-05-21 20:20:05,3,7,176015
90,DIADetroit,"The DIA is a leader in education, providing one-of-a-kind access to history and cultures not found in books, on TV or online. Learn more: https://t.co/zcjI8lWoeI",2020-05-19 20:29:54,0,1,176015
91,DIADetroit,"For our latest 'Art Talk' — Katherine Kasdorf, Associate Curator of Arts of Asia and the Islamic World, discussed ""Perfection of Wisdom in Eight Thousand Verses"" — a Buddhist manuscript from eastern India, produced around 860 years ago. #AtHomeDIA

https://t.co/N9G1PPRtFD",2020-05-19 20:18:07,3,7,176015
92,DIADetroit,Premiering live at 10 a.m. — tune in to the FIRST virtual exhibit presented at the DIA! https://t.co/iBSntG9amu https://t.co/4ZXO7mjhlz,2020-05-18 12:37:03,3,8,176015
93,DIADetroit,"This annual exhibition showcases hundreds of imaginative works created by DPSCD students and selected by a jury of DPSCD art educators and DIA staff. The artworks include ceramics, painting, drawing, fiber, sculpture, photography, digital art, jewelry, mixed-media and video.",2020-05-16 18:47:06,1,8,176015
94,DIADetroit,"The 83rd Annual Detroit Public Schools Community District (DPSCD) Student Art Exhibition is set to premiere live this Monday, May 18 at 10 a.m. on YouTube as the FIRST virtual exhibit presented at the DIA! Visit https://t.co/iBSntG9amu to chat with us as we countdown! https://t.co/6XIsNHfRMS",2020-05-16 18:47:05,9,22,176015
95,DIADetroit,"To continue to provide our community with free access to our world-renowned collection (and more!) we offer online resources to experience what the DIA has to offer while staying home, staying safe, and staying healthy.  #DIAeveryday #technologyMW

https://t.co/DINH85Vmbh",2020-05-16 16:45:07,2,7,176015
96,DIADetroit,"The installation — named ""Thalassa"" — takes its name from the Greek goddess of the sea and was created in response to the artist’s interest in environmental concerns, climate change and ecosystems that surround cities. #climateMW #DIAeveryday",2020-05-15 18:42:15,3,10,176015
97,DIADetroit,"Back in 2016, in partnership with Detroit-based gallery Library Street Collective — we debuted an installation in Great Hall by famed New York street artist Caledonia ""Callie"" Curry, also known as @swoon. https://t.co/XLrLj0aHH2",2020-05-15 18:42:14,9,50,176015
98,DIADetroit,"Beginning tonight at 7 p.m. on the DAFT's Facebook page, watch live screenings of category finalists, announcements of category winners and discussions with finalists. This festival runs through Sunday, May 17 at 8 p.m. — visit the link in our bio to view the live screenings!",2020-05-14 19:58:00,0,2,176015
99,DIADetroit,"Presented by Digital Arts, Film &amp; Television (DAFT) — the MSFF, now in its 52nd year, is unique in the nation for providing a public venue for the work of students in grades K-12, as well as giving recognition and significant awards to young media artists.",2020-05-14 19:58:00,0,3,176015
100,DIADetroit,"Lights, camera, action🎥🍿The Michigan Student Film Festival is back! This year, the DAFT is very excited to host the first ever streaming-version of the Michigan Student Film Festival! 
https://t.co/fYMFt9Cv8S",2020-05-14 19:57:59,2,3,176015
101,DIADetroit,"A throwback to when we received a visit from a very special monster celebrating the 50th anniversary of @sesamestreet in Detroit. Hope you can visit us again soon, @elmo! 👋  #MuseumMomentsMW #DIAeveryday https://t.co/I3le5voB7Z",2020-05-14 17:30:05,12,80,176015
102,DIADetroit,"@Mark_Stryker @jilnotjill We can't wait to see you again, Mark!",2020-05-13 19:01:45,0,0,176015
103,DIADetroit,WOW! 💙Amazing! https://t.co/FMStpJEFro,2020-05-13 19:01:01,5,13,176015
104,DIADetroit,Please join us in giving a special thanks to the essential staff that have continued to go to work to keep the collection and our building safe and secure. We cannot wait to see everyone again soon! #DIAeveryday,2020-05-13 18:05:27,0,12,176015
105,DIADetroit,"The DIA staff, working in the museum and at home, have come together to say thank you to our visitors and share what they are missing most right now!",2020-05-13 18:05:26,0,10,176015
106,DIADetroit,"This week, as we celebrate #MuseumWeek, it is important for all of us to celebrate the visitors that bring the museum to life. Thank you for your support and for loving the DIA as much as we do! #TogetherMW 

https://t.co/DXfWGFyVB2",2020-05-13 18:05:26,4,12,176015
107,DIADetroit,Haven't joined in on the fun yet? Visit https://t.co/W6xpO6HMj7 to search for your favorite artworks in our collection and take on the challenge! Be sure to tag your posts with #RecreateDIA🤳,2020-05-12 17:51:17,2,2,176015
108,DIADetroit,"As promised… Week 6 of #RecreateDIA is underway! Celebrating #CultureInQuarantineMW — inspired by the @GettyMuseum's initiative — we challenged you to recreate your favorite artworks in our collection, using objects in your home! 🤳 https://t.co/dn3br9qi6I",2020-05-12 17:51:17,6,21,176015
109,DIADetroit,"""Remorse, or Sphinx Embedded in the Sand,"" 1931, Salvador Dali, Spanish, oil on canvas. Eli and Edythe Broad Art Museum, Michigan State University, Gift of John Wolfram, 61.8. © 2019 Salvador Dalí, Fundació Gala-Salvador Dalí, Artists Rights Society.",2020-05-11 20:00:12,0,5,176015
110,DIADetroit,"Happy Birthday, Salvador Dali! The Spanish artist — renowned for his technical skill and contributions to the 20th century avant-garde movement known as 'Surrealism' — was born #onthisday in 1904. https://t.co/cG6TqWsO2X",2020-05-11 19:59:52,15,27,176015
111,DIADetroit,"As the pandemic continues, we would like to give special thanks to all essential workers on the front lines of the crisis. We are so grateful for all that you do! 💙 #heroesMW #DIAeveryday https://t.co/pLT6UbEyIU",2020-05-11 17:15:17,6,30,176015
112,DIADetroit,"We wish you all a happy #MothersDay! Performed in November 2019 — Detroit's own award-winning @audrakubat played her song ""Oh Mother"" during a Friday Night Live event celebrating the release of her latest studio album ""The Silver &amp; the Salve"" 💙

https://t.co/QtfsaIgX5D",2020-05-10 22:27:19,0,9,176015
113,DIADetroit,Haven't joined in on the fun yet? Visit the link in our bio to search for your favorite artworks in our collection and take on the challenge! Be sure to tag your posts with #RecreateDIA 🤳,2020-05-09 16:48:18,0,5,176015
114,DIADetroit,"Although we are taking a break this week, we haven't forgot about you — we've planned a special feature of #RecreateDIA to share during #MuseumWeek this upcoming Tuesday. Stay tuned!

In the meantime, enjoy this collection of recreations gathered from weeks 1-4! 🤓 https://t.co/KOXecIC4im",2020-05-09 16:48:17,7,28,176015
115,DIADetroit,"""Donkey"", 1927, Renée Sintenis, German; bronze. Detroit Institute of Arts.",2020-05-08 18:56:19,0,2,176015
116,DIADetroit,"The sculpture, made of bronze (which is known for its antimicrobial properties) was used as an example of what happens to art when it comes into direct contact with the oils on human skin. Over time, the sculpture’s detailing smoothed, changing it’s original surface over time.",2020-05-08 18:56:19,0,7,176015
117,DIADetroit,"Did someone say it’s #WorldDonkeyDay? Hey, we’ll roll with it!
 
In honor of this hard-working and respected animal in the horse family, meet “Artie” — the only work in our collection that can be touched. https://t.co/UAfMVLX8Uf",2020-05-08 18:56:19,7,28,176015
118,DIADetroit,"The DIA's collection is available online to browse and learn from wherever you are!

Visit https://t.co/W6xpO6qaUx to search for your favorite artworks.",2020-05-07 21:23:25,7,10,176015
119,DIADetroit,"Yay, Christina! @clg_gibbs 💙 https://t.co/wcFAhbGzFe",2020-05-06 19:13:18,0,6,176015
120,DIADetroit,"@thehenryford @KalamazooMuseum @GRMuseum @MSUMuseum @msubroad @MichiganMuseums *ring ring* Thanks for the call, @thehenryford! 📞

In honor of #APAHM , we'd like to share an artwork by Japanese painter Hachiro Nakagawa, titled ""Morning on the River"" — painted in 1904.

Calling @TheFIA to see what they are sharing! #MuseumTelephone https://t.co/iudanZGlOK",2020-05-06 19:10:04,2,12,176015
121,DIADetroit,"On this day, we celebrate with Mexico on their win at the Battle of Puebla in 1862. In honor of this, enjoy this video of @BFRDetroit — a Mexican folkloric dance group based in Southwest Detroit, in Rivera Court during one of their performances. Feliz Cinco de Mayo! https://t.co/LOCqUbskfq",2020-05-05 21:30:54,10,39,176015
122,DIADetroit,"She will give a brief presentation on Frida Kahlo's ""Self-Portrait with Monkey,"" which had been on loan to the DIA from the Albright-Knox Art Gallery in Buffalo, N.Y. for ""Guests of Honor: Frida Kahlo and Salvador Dalí.""",2020-05-05 19:13:11,2,5,176015
