,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
94,MuseumModernArt,"Many of Dorothea Lange’s captions consider the human impact of environmental crises. The one for this image reads, “Tractors replace not only mules but people. They cultivate to the very door of the houses of those whom they replace.” https://t.co/nkxTxCByaJ
#MoMAVirtualViews https://t.co/ayVDVVIc9x",2020-05-03 15:20:03,66,255,5357233
95,MuseumModernArt,"A fleeting gesture, a visual echo, an ambiguous detail: Artist Sam Contis is drawn to Dorothea Lange’s interest in #photographingthegamiliar. For #MoMAVirtualViews, she shares a portfolio inspired by rarely seen photographs in Lange’s archives: https://t.co/2Qe89IcTXN https://t.co/MjVZzLtVC5",2020-05-03 01:00:07,10,66,5357233
96,MuseumModernArt,"""For at least this moment, a woman is standing dressed in beautiful clothes, bathed in sunshine, and she’s getting a little slice of the California dream, or her own dream.”

Poet @tessathon reflects on Dorothea Lange's photo for our #MoMAVirtualViews: https://t.co/BbiLLt70in https://t.co/6zmkjeTp5t",2020-05-02 17:30:05,24,86,5357233
97,MuseumModernArt,"Throughout her career, Dorothea Lange took many pictures of children. Learn about Lange and photography with kids ages six and up in this #MoMAVirtualViews activity from @MoMAlearning: https://t.co/7P0ZadcDLl https://t.co/djTXne30Wf",2020-05-02 13:38:01,27,123,5357233
98,MuseumModernArt,"“What I love about this image is it demonstrates Lange’s ability to capture a paradox. ‘NEXT TIME, TRY THE TRAIN.’” Poet @tessathon reflects on Dorothea Lange’s words and images—and shares one of her own poems—in our #MoMAVirtualViews audio guide: https://t.co/rYw0af3w3K https://t.co/H7qtcEnDz4",2020-05-01 21:29:02,28,93,5357233
99,MuseumModernArt,"“The human face is the universal language.”

A committed social observer, Dorothea Lange paid sharp attention to the human condition, conveying stories of everyday life through her photographs and the voices they drew in. Explore #MoMAVirtualViews: https://t.co/nkxTxCByaJ https://t.co/euzQ9LdOjL",2020-05-01 18:34:30,44,106,5357233
100,MuseumModernArt,@TylerGreenBooks 🤗♥️,2020-05-01 15:17:22,0,1,5357233
101,MuseumModernArt,"@RaySava59509485 We have a gorgeous Dorothea Lange catalogue accompanying the exhibition ""Words &amp; Pictures""! Check it out: https://t.co/jPTgdn6ATK",2020-05-01 15:09:36,0,0,5357233
102,MuseumModernArt,"Dorothea Lange took 7 shots of Florence Thompson and her children. Years later, she recalled: “I saw and approached the hungry and desperate mother, as if drawn by a magnet…” Our curator unravels a mystery surrounding the iconic image: https://t.co/bcaJ50AC3k
 #MoMAVirtualViews https://t.co/NZzyrvzBqJ",2020-05-01 13:30:11,168,553,5357233
103,MuseumModernArt,"Notebook in hand, poet Tess Taylor (@tessathon) retraces Dorothea Lange’s steps through rural California in our podcast: https://t.co/8owIN36Twu 
#MoMAVirtualViews #NationalPoetryMonth https://t.co/tRFxd0e72t",2020-04-30 21:13:02,18,78,5357233
104,MuseumModernArt,"In 1952 Dorothea Lange published an article titled “Photographing the Familiar,” encouraging artists to look for meaning in the close at hand. Share your photos that recast the everyday with #photographingthefamiliar

📷Dorothea Lange, “Winters, California,” 1955 https://t.co/Mz2jOWFs84",2020-04-30 18:31:01,69,266,5357233
105,MuseumModernArt,Tonight! Join Sarah Meister and photographer Sally Mann for a live Q&amp;A about Dorothea Lange’s work and legacy at 8:00 p.m. EDT. https://t.co/xFGalig0rs,2020-04-30 14:14:45,4,18,5357233
106,MuseumModernArt,"“Words can be true and words can be false and they can be misleading and they can be supportive. This is something that Lange thought about deeply.”

Curator Sarah Meister introduces “Dorothea Lange: Words &amp; Pictures.” Explore the #MoMAVirtualViews: https://t.co/nkxTxCByaJ https://t.co/JuKV5zBY6v",2020-04-30 14:14:45,47,137,5357233
107,MuseumModernArt,"“Similar to an artist, a cook holds the key to the transformation of material. The artist enchants the viewer, and in turn, the cook enchants the eater.” Chef Mina Stone introduces her new interview series #CookingwithArtists: https://t.co/96ZTmSgmFy https://t.co/UPQXup4sEX",2020-04-29 22:50:11,22,85,5357233
108,MuseumModernArt,"In the spirit of #NationalPoetryMonth, @postatMoMA invites you to create a “collective poem” for our moment inspired by an artist group's 1981 mail art project, which invited responses on the theme of revolution: https://t.co/rEP6KQhKwh

Share your poems with #PoemaColectivo2020 https://t.co/O6krXh47fS",2020-04-29 16:15:28,59,157,5357233
109,MuseumModernArt,"From marvelous mysteries to sticky situations, stream short films and spark creativity with follow-up activities in this watchlist from @MoMAlearning: https://t.co/JO2hu5SbDy

Share what you create using #MakingWithMoMA

🖍Still from ""The New Species,"" 2013 https://t.co/q8GAbcDj26",2020-04-29 14:09:21,17,75,5357233
110,MuseumModernArt,Edward Hopper’s “Night Windows” exposes the voyeuristic opportunities of the modern American city—and the contradiction it offers between access to the intimate lives of strangers and urban loneliness and isolation. https://t.co/DfRupYD1rt,2020-04-28 21:23:01,234,934,5357233
111,MuseumModernArt,Download Louise Lawler's tracings FREE and get to #DrawingwithMoMA 🖍️🖍️🖍️ https://t.co/xDkjjavtPk https://t.co/9u6LSDhv68,2020-04-28 18:40:52,28,80,5357233
112,MuseumModernArt,"We invited leading creative thinkers to choose an artwork from our collection and talk about how it inspires or provokes, thrills or surprises them. Our radio series #TheWayISeeIt is streaming this Sunday on @BBCRadio4! Discover all the episodes: https://t.co/yeSi57bEjM https://t.co/8VUVhmfS8f",2020-04-28 17:55:00,56,184,5357233
113,MuseumModernArt,Take a deeper dive into how artists address today’s most pressing issues. This film appears in conjunction with our free online course What Is Contemporary Art? on @coursera. Enroll anytime: https://t.co/8iXm9sawpK,2020-04-28 14:50:08,6,31,5357233
114,MuseumModernArt,Watch how architect duo Rael San Fratello uses 3-D printing with natural materials to address California’s housing crisis. See the full film: https://t.co/0e85hGGFwq https://t.co/nPav5Vxes9,2020-04-28 14:50:07,61,216,5357233
115,MuseumModernArt,"“Gustav Klimt’s ‘The Park’ is one of my favorite pieces at MoMA. Right now it reminds me how fragile our freedom is, and how beautiful it was and can be again.” —Tania Toro

Our staff share artworks they look to for solace and perspective: https://t.co/9ro9NjZPss
#MoMAPicks https://t.co/nsH2AYDleJ",2020-04-27 20:00:24,137,574,5357233
116,MuseumModernArt,@adamnystr Explore our Judd Virtual View at your leisure here: https://t.co/aARo44nYIK,2020-04-27 17:11:33,0,0,5357233
117,MuseumModernArt,"Explore how Dorothea Lange’s iconic works redefined how we see America . Our next #MoMAVirtualViews, “Dorothea Lange: Words &amp; Pictures,” launches this Thursday, April 30, with a live Q&amp;A with curator Sarah Meister and photographer Sally Mann. Learn more: https://t.co/nYQmNiMdPu https://t.co/SzlYslXPvL",2020-04-27 17:09:58,47,108,5357233
118,MuseumModernArt,"We invite you to read Donald Judd’s writings with us, and join a live conversation led by curator Ann Temkin on Monday, April 27, exploring the artist as a writer, citizen, and instigator. Download the texts for free: https://t.co/xfyBjo4Bpc
#MoMAVirtualViews https://t.co/vZvbeIJytC",2020-04-26 21:21:01,30,132,5357233
119,MuseumModernArt,"Explore Judd’s favorite artists, in his own words in our #MoMAVirtualViews: https://t.co/6A3UUXwDK8",2020-04-26 20:37:21,5,17,5357233
120,MuseumModernArt,"Like Judd, Dan Flavin did not consider his works to be sculptures. Instead, he called them “situations” because of the lights’ impact on the space around them. https://t.co/SwnhTx66nP",2020-04-26 20:37:20,29,128,5357233
121,MuseumModernArt,“Almost all paintings are spatial in one way or another. Yves Klein’s blue paintings are the only ones that are unspatial….” Judd believed this monochrome canvas altered the space around it. https://t.co/jCFMElfeac,2020-04-26 20:37:20,12,43,5357233
122,MuseumModernArt,"Claes Oldenburg’s oversized and under-inflated vinyl fan is “grossly anthropomorphized,” a phrase Judd invented to describe the artist’s manipulation of materials. https://t.co/nSyUd9ymx9",2020-04-26 20:37:19,3,23,5357233
123,MuseumModernArt,"Lee Bontecou’s work was unique to Judd, “something as social as war…[and] something as private as sex, making one an aspect of the other.” https://t.co/T0dDlARpZd",2020-04-26 20:37:18,8,20,5357233
124,MuseumModernArt,"In the early 1960s, Yayoi Kusama lived in the apartment above Judd’s on 19th Street. They became close friends, visiting each other frequently to discuss their work. https://t.co/SzdrpqCqZA",2020-04-26 20:37:18,7,57,5357233
125,MuseumModernArt,Who were some of Donald Judd’s favorite artists? Judd was drawn to contemporary work that strayed from traditional notions of art making. [Thread] https://t.co/ZMpD83K9mX,2020-04-26 20:37:17,30,223,5357233
126,MuseumModernArt,"Their is an upfront logic to Donald Judd's signature forms, which he repeated in countless variations over his career. The metal boxes of his columnar “stacks,"" for instance, are separated by intervals equivalent to the boxes' height. https://t.co/aARo44nYIK
#MoMAVirtualViews https://t.co/JvdEHEN9kp",2020-04-25 22:00:14,12,85,5357233
127,MuseumModernArt,Hear more contemporary artists and writers on the impact of Donald Judd's work in our #MoMAVirtualViews audio guide: https://t.co/UNgiFzgKjb https://t.co/e0E3i465d8,2020-04-25 17:45:22,4,25,5357233
128,MuseumModernArt,"Donald Judd had a breakthrough in 1964, when he walked into Bernstein Brothers Sheet Metal Specialties near his Manhattan apartment. Explore Judd’s interest in industrial fabrication in #MoMAVirtualViews: https://t.co/aARo44nYIK https://t.co/1OCOr2cbOf",2020-04-25 17:18:49,33,133,5357233
129,MuseumModernArt,👏 👏 👏 https://t.co/Y11uACeG3E,2020-04-24 19:46:56,38,365,5357233
130,MuseumModernArt,"Sharing some #FridayThoughts from Donald Judd. The artist wasn’t all that interested in making work ABOUT anything. Rather, ""time and space in themselves are... just the way that we feel about it.""

Explore #MoMAVirtualViews: https://t.co/aARo44nYIK https://t.co/pAMRg5LDb5",2020-04-24 16:44:29,22,66,5357233
131,MuseumModernArt,@abbijacobson 🙇‍♀️💕👂✨,2020-04-24 00:50:38,0,2,5357233
132,MuseumModernArt,"Color. Materials. Space. These were at the heart of Donald Judd’s work. For many early pieces, he chose cadmium red light paint, a color that “really makes an object sharp and defines its contours and angles.” Explore Judd's beginnings: https://t.co/hFWontrSxL
#MoMAVirtualViews https://t.co/cGPln28jxd",2020-04-23 23:00:00,43,136,5357233
133,MuseumModernArt,"Donald Judd chafed at the term “Minimalism,” but what IS Minimalism? @abbijacobson helps explain “the art of not that much?” in our podcast with @WNYC, A Piece of Work: https://t.co/fc0yc1CJOu

#MoMAVirtualViews https://t.co/Wf0GetXPS1",2020-04-23 21:00:01,26,162,5357233
134,MuseumModernArt,"⬜Join us in Judd-world ⬜

Explore #MoMAVirtualViews: https://t.co/aARo44nYIK https://t.co/5wfiLBbJlx",2020-04-23 18:01:00,4,17,5357233
135,MuseumModernArt,@ccarella @giffco @heyemmahey @alexislloyd @dlichaw @carolyngearig @dpardes @forssto @swords @jseiden @lolarobot @tylr @mrjlalonde @jonomallanyk @keatonprice @MoMAFilm wanna take this one?,2020-04-23 15:48:27,0,6,5357233
136,MuseumModernArt,"Thank you to our lead ""Judd"" exhibition sponsors @HyundaiCard @LuceFoundation @repossi https://t.co/X7RxGCqtN4",2020-04-23 15:14:02,5,54,5357233
137,MuseumModernArt,"Tonight, catch a live Q&amp;A with Ann Temkin and @flavinjudd, artistic director @juddfoundation. Online, immerse yourself in all things Judd with videos, audio with contemporary artists, readings, and more: https://t.co/aARo446nka https://t.co/ECss4LpoY3",2020-04-23 15:14:02,15,82,5357233
138,MuseumModernArt,"When you look at a Donald Judd work, ""there is nothing you need to bring to that experience except your own feelings and your own thoughts.” Curator Ann Temkin introduces “Judd,” the latest #MoMAVirtualViews
🟥⬜️🟨 🟦⬛️Explore: https://t.co/aARo446nka https://t.co/2774DZZPj5",2020-04-23 15:14:01,32,142,5357233
139,MuseumModernArt,"Stream daring new documentaries that focus on our fragile and changing planet: https://t.co/w7VKLJDH12
#EarthDay https://t.co/SA93gBLBYC",2020-04-22 21:30:00,11,47,5357233
140,MuseumModernArt,"From floating think tanks to modular coral farms, our Architecture and Design curators share artworks addressing the environmental crisis: https://t.co/1aeZ2Wkz8i https://t.co/Y73AucxHiA",2020-04-22 18:27:16,46,167,5357233
141,MuseumModernArt,"To mark the 50th anniversary of #EarthDay, explore the inspiring ways artists have made the planet, along with its resources and inhabitants, a focus of their work: https://t.co/Ons1xmPjGp

🎨Séraphine Louis. “Tree of Paradise.” c. 1928 https://t.co/yjsDbjd4rf",2020-04-22 16:40:27,74,270,5357233
142,MuseumModernArt,"Solitary figures recur in Peter Doig’s work. This quiet urban moment could almost be a scene by #EdwardHopper. Yet the title, “Lapeyrouse Wall,” references an 18th-century burial ground in Trinidad, the crumbling wall a reminder of the former British colony's multilayered past https://t.co/08NnMQb9iQ",2020-04-21 15:29:03,62,209,5357233
143,MuseumModernArt,"Donald Judd’s approach to form, materials, working methods, and display changed the language of modern sculpture. Opening April 23, our next #MoMAVirtualViews brings the artist’s first US retrospective in over 30 years right to you. Learn more: https://t.co/nYQmNiuCqU https://t.co/cDHmcxVmlW",2020-04-20 21:36:16,75,218,5357233
144,MuseumModernArt,"Reimagine the everyday things around us  💭 

Meret Oppenheim brought familiar items into disturbing and humorous juxtaposition. The artist's fur-lined teacup seems attractive to the touch—if not to the taste. Read a poem exploring ""Object""'s eroticism: https://t.co/CDR4fYA3m9 https://t.co/i4piNxeyrS",2020-04-20 19:13:43,65,294,5357233
145,MuseumModernArt,We’re seeing this work in a whole new light. Thank you @DrJohnScott! https://t.co/2fH5wFh1ud,2020-04-20 15:19:25,32,122,5357233
146,MuseumModernArt,We're capping off this week's #MoMAVirtualViews with a message of hope. Paul Signac's idealistic vision of workers and families imagines the golden age that he and his fellow anarchists hoped would emerge once they succeeded in overturning the status quo: https://t.co/3alHIhiw6H https://t.co/JBwH4cBdVm,2020-04-20 01:00:06,67,242,5357233
147,MuseumModernArt,"Read more about the world of Félix Fénéon in the richly illustrated exhibition catalogue. Members receive 20% off through Monday! https://t.co/25AXqdc6Vr
#MoMAVirtualViews https://t.co/AslqNExqhx",2020-04-19 17:48:03,13,81,5357233
148,MuseumModernArt,"In an anonymous column for a Parisian newspaper, Félix Fénéon reported sensational news in three witty lines, creating a picture of violence, scandal, and unrest in early-20th-century France. Read more ""News in Three Lines"": https://t.co/ruFKCZWRD1
#MoMAVirtualViews https://t.co/FbDsZDbclP",2020-04-19 15:19:02,28,151,5357233
149,MuseumModernArt,"Félix Fénéon among the first European collectors of sculpture from Africa, Oceania, and the Americas. He refused to call these objects ""primitive"" and advocated for their display in art, rather than ethnographic, museums: https://t.co/3alHIhiw6H
#MoMAVirtualViews https://t.co/O014ZCJZ3w",2020-04-18 22:22:02,47,178,5357233
150,MuseumModernArt,@mermaidkim220 🥰,2020-04-18 17:38:50,1,2,5357233
